Global_active_power,Global_reactive_power,Voltage,Global_intensity,day,month,year,hour,minute,Total Reading
0.466,0.048,244.74,1.8,22,10,2010,5,1,0.0
2.078,0.184,239.33,8.6,21,11,2009,8,6,18.0
2.514,0.702,242.15,10.8,29,11,2008,13,9,1.0
2.082,0.22,235.14,8.8,16,10,2007,20,55,0.0
0.406,0.216,246.14,1.8,19,10,2009,17,28,0.0
1.934,0.25,240.78,8.0,1,4,2007,11,50,19.0
0.232,0.0,241.58,1.0,12,8,2007,6,43,0.0
1.412,0.08,241.96,5.8,10,11,2009,10,36,20.0
0.742,0.278,242.67,3.2,1,1,2010,4,25,1.0
0.664,0.086,231.74,2.8,27,5,2009,23,14,0.0
1.648,0.0,240.13,6.8,31,12,2009,23,20,18.0
0.54,0.126,241.26,2.4,16,4,2008,15,7,1.0
2.198,0.176,235.59,9.2,10,5,2009,8,2,17.0
0.224,0.0,243.89,1.0,13,1,2008,23,15,0.0
1.378,0.062,239.72,5.8,31,10,2007,15,27,18.0
1.764,0.084,240.0,7.2,10,7,2009,9,55,21.0
2.342,0.088,237.27,9.8,12,8,2007,7,45,17.0
0.154,0.126,241.68,0.8,13,8,2008,19,26,1.0
1.558,0.074,243.36,6.4,31,1,2008,13,7,0.0
0.352,0.092,245.28,1.6,4,6,2009,14,54,0.0
0.232,0.136,234.45,1.2,8,10,2007,22,43,1.0
1.702,0.0,238.68,7.0,3,1,2008,20,29,2.0
0.322,0.074,241.33,1.4,30,10,2009,4,26,0.0
0.404,0.222,240.97,1.8,4,9,2007,6,54,0.0
1.386,0.0,239.51,5.8,24,10,2009,8,55,19.0
0.298,0.22,239.48,1.4,6,10,2008,5,8,2.0
0.224,0.118,239.46,1.0,8,3,2009,10,13,3.0
2.26,0.0,236.62,9.4,24,9,2008,7,34,17.0
0.44,0.0,245.04,2.0,27,1,2009,0,1,0.0
0.222,0.0,244.36,1.0,26,2,2009,5,4,0.0
0.33,0.096,245.49,1.4,28,11,2008,0,38,0.0
0.414,0.1,239.69,1.8,3,9,2007,21,5,0.0
3.212,0.0,236.75,13.4,13,3,2008,18,28,38.0
0.336,0.092,241.22,1.6,6,2,2009,20,15,0.0
1.796,0.404,240.58,9.0,31,5,2010,19,48,9.0
0.42,0.23,245.19,1.8,19,10,2009,16,23,2.0
0.336,0.126,248.15,1.4,19,11,2007,14,56,0.0
2.058,0.0,237.72,8.6,18,4,2010,21,9,19.0
1.482,0.114,242.3,6.0,17,4,2009,17,56,19.0
5.11,0.094,231.26,22.0,14,10,2008,19,46,53.0
1.556,0.322,232.27,6.8,18,5,2007,21,29,2.0
0.816,0.154,241.55,3.4,5,12,2009,19,38,1.0
1.3,0.102,239.49,5.4,26,9,2008,10,36,18.0
0.218,0.0,243.16,0.8,26,2,2008,4,23,0.0
1.88,0.07,240.06,7.8,28,11,2007,18,37,0.0
0.376,0.208,237.92,1.8,23,1,2007,11,6,0.0
0.936,0.326,240.53,4.2,21,7,2010,17,34,12.0
0.296,0.088,235.68,1.2,31,10,2007,20,48,0.0
3.894,0.0,245.63,15.8,28,12,2009,16,5,57.0
1.748,0.264,246.89,7.2,1,7,2009,14,46,19.0
0.418,0.21,241.77,1.8,23,6,2009,11,8,1.0
1.962,0.106,240.74,8.0,29,7,2009,12,30,30.0
0.286,0.252,240.92,1.6,6,11,2007,13,57,2.0
0.256,0.076,240.34,1.2,9,2,2009,14,9,1.0
0.338,0.078,239.23,1.4,5,10,2008,3,41,3.0
1.77,0.406,244.16,7.4,25,3,2007,13,42,19.0
0.238,0.0,244.18,1.0,3,12,2009,2,45,0.0
0.25,0.054,243.1,1.0,2,8,2010,5,2,0.0
0.71,0.0,241.49,3.0,17,8,2010,2,59,1.0
3.452,0.124,238.2,15.0,24,10,2007,21,47,17.0
1.776,0.0,240.03,7.4,14,9,2009,7,51,18.0
2.014,0.092,241.0,8.2,29,1,2009,7,30,19.0
0.344,0.244,242.43,1.6,17,7,2010,8,38,2.0
1.548,0.104,240.38,6.4,22,5,2009,6,57,21.0
1.92,0.336,239.7,8.8,23,9,2010,19,28,2.0
2.66,0.048,239.54,11.0,10,7,2009,16,2,39.0
0.454,0.194,243.41,2.0,2,7,2010,11,36,0.0
1.158,0.088,238.68,4.8,29,1,2008,9,0,0.0
1.616,0.294,238.09,6.8,21,10,2008,9,33,20.0
0.334,0.112,242.62,1.4,1,5,2008,7,16,0.0
0.324,0.074,240.81,1.4,19,5,2009,13,47,1.0
0.29,0.072,237.12,1.2,5,6,2010,0,2,1.0
0.236,0.0,244.67,1.0,21,2,2007,2,43,0.0
1.772,0.052,239.34,7.4,12,10,2007,8,12,17.0
1.28,0.0,241.99,5.2,9,5,2009,5,22,19.0
1.304,0.05,239.95,5.4,7,2,2010,4,6,2.0
0.33,0.132,242.27,1.4,18,11,2010,1,37,0.0
4.002,0.21,241.67,16.8,26,12,2007,14,13,49.0
1.716,0.192,239.82,7.2,10,6,2008,23,18,18.0
0.226,0.0,243.91,1.0,20,2,2008,4,33,0.0
0.322,0.248,241.48,1.6,13,7,2009,14,33,1.0
0.772,0.144,239.75,3.2,30,8,2008,18,1,11.0
0.296,0.062,243.66,1.2,26,11,2008,1,43,2.0
1.658,0.0,239.24,6.8,18,2,2010,8,24,18.0
0.126,0.0,237.02,0.6,5,10,2007,16,39,0.0
2.69,0.252,239.14,11.2,24,8,2007,0,33,40.0
1.326,0.124,237.83,5.6,1,9,2007,10,58,19.0
3.788,0.108,234.26,16.2,13,1,2008,18,13,18.0
0.304,0.0,241.4,1.2,12,9,2007,0,11,0.0
0.082,0.0,241.46,0.2,17,8,2008,19,17,1.0
1.414,0.078,241.14,5.8,17,4,2008,18,38,18.0
1.404,0.0,239.25,5.8,31,3,2007,17,40,18.0
1.524,0.058,245.36,6.2,2,4,2009,16,13,18.0
0.158,0.0,241.21,0.6,6,9,2008,4,42,0.0
1.676,0.102,236.74,7.0,21,5,2009,9,41,18.0
1.588,0.0,239.08,6.6,15,7,2007,22,45,17.0
0.234,0.132,240.83,1.0,7,1,2008,3,18,0.0
0.366,0.208,241.14,1.8,6,9,2008,3,51,0.0
0.356,0.102,243.1,1.6,28,2,2009,1,53,0.0
0.26,0.0,246.18,1.0,29,10,2010,3,24,0.0
0.254,0.092,240.2,1.2,27,5,2008,4,45,1.0
1.668,0.2,239.64,7.0,10,5,2010,13,57,19.0
1.042,0.116,244.91,4.2,30,11,2007,21,43,0.0
0.35,0.0,247.14,1.4,19,1,2010,23,38,1.0
0.444,0.12,240.61,1.8,1,2,2007,5,21,0.0
1.33,0.0,240.62,5.4,28,3,2009,8,0,18.0
1.374,0.094,233.82,5.8,8,4,2007,11,50,17.0
0.304,0.11,240.98,1.4,4,7,2007,12,25,2.0
1.01,0.072,240.99,4.2,2,10,2008,9,22,0.0
1.56,0.068,243.87,6.4,13,10,2010,15,46,22.0
1.498,0.204,240.24,6.2,9,6,2009,19,18,19.0
1.416,0.074,247.27,5.6,19,12,2009,4,11,1.0
2.5,0.156,239.45,10.4,9,4,2010,21,24,18.0
1.988,0.234,238.63,8.4,14,4,2010,9,28,28.0
1.21,0.064,239.25,5.2,25,1,2008,1,9,0.0
0.354,0.122,245.34,1.4,27,1,2010,6,1,2.0
1.054,0.38,243.2,4.6,13,10,2008,2,39,13.0
1.616,0.08,235.72,6.8,9,2,2008,20,56,0.0
1.846,0.148,240.83,7.6,1,3,2009,18,38,18.0
0.222,0.0,245.58,1.0,26,1,2007,2,3,0.0
0.244,0.0,244.07,1.0,16,3,2010,3,11,1.0
0.368,0.08,247.09,1.6,1,8,2009,1,24,0.0
1.74,0.128,242.76,7.2,20,1,2010,16,57,19.0
0.556,0.0,243.9,2.4,1,1,2009,5,52,0.0
0.922,0.314,241.64,4.0,17,6,2009,3,47,13.0
0.468,0.196,243.92,2.0,4,2,2010,13,47,2.0
0.412,0.218,243.24,1.8,23,4,2008,6,41,2.0
0.39,0.096,240.59,1.8,17,4,2010,11,52,1.0
1.648,0.122,242.06,6.8,18,4,2010,12,50,19.0
5.2,0.454,239.72,21.8,13,12,2008,16,31,58.0
2.878,0.166,238.18,12.0,28,1,2008,10,37,17.0
0.206,0.106,240.42,1.0,21,9,2007,4,49,0.0
0.436,0.21,241.24,2.0,3,3,2010,23,15,0.0
3.148,0.0,236.2,13.2,10,1,2009,20,13,20.0
1.4,0.114,244.71,5.6,22,1,2007,6,24,21.0
0.328,0.098,242.52,1.4,23,10,2009,5,17,1.0
2.62,0.19,243.77,10.8,13,4,2009,22,58,39.0
0.398,0.06,247.06,1.8,12,1,2008,23,50,0.0
2.02,0.0,238.82,8.4,23,1,2008,21,52,17.0
1.206,0.0,241.25,5.0,9,6,2010,21,5,1.0
0.502,0.088,239.61,2.2,30,6,2009,16,11,2.0
0.726,0.138,238.76,3.2,31,3,2007,8,7,0.0
1.684,0.308,241.06,7.0,23,10,2010,13,0,20.0
1.66,0.072,239.72,6.8,5,11,2010,11,27,18.0
1.708,0.048,238.76,7.2,10,10,2008,14,40,26.0
0.316,0.108,240.65,1.4,22,5,2009,11,56,2.0
0.412,0.216,243.41,1.8,16,10,2009,23,38,3.0
0.372,0.214,240.64,1.8,25,2,2007,19,9,1.0
1.438,0.114,242.8,5.8,25,11,2009,23,52,18.0
1.152,0.058,237.66,5.8,28,6,2008,10,49,7.0
1.302,0.0,241.88,5.4,28,12,2006,0,33,18.0
0.268,0.214,235.24,1.4,8,6,2007,3,9,0.0
1.668,0.086,239.36,6.8,2,1,2010,7,12,18.0
0.396,0.178,239.4,1.8,18,5,2009,5,28,2.0
1.77,0.268,238.38,7.4,5,6,2008,16,40,24.0
0.376,0.138,243.64,1.6,12,7,2007,15,53,0.0
0.354,0.056,243.48,1.6,13,10,2010,0,2,0.0
1.366,0.0,240.67,5.6,30,3,2009,12,35,18.0
0.336,0.198,241.17,1.6,19,8,2009,17,7,3.0
1.304,0.072,238.92,5.6,1,11,2008,19,48,0.0
3.004,0.0,237.18,12.6,3,5,2009,20,8,19.0
3.472,0.056,243.23,14.4,17,2,2010,13,12,49.0
0.216,0.0,246.78,0.8,2,1,2009,23,34,0.0
1.486,0.22,238.3,6.2,15,3,2007,11,57,18.0
1.3,0.0,242.07,5.2,2,10,2009,11,15,18.0
1.424,0.0,241.34,5.8,25,3,2010,5,51,19.0
1.57,0.0,238.4,6.6,25,4,2007,20,45,18.0
0.24,0.088,242.1,1.0,24,9,2010,15,49,0.0
0.288,0.098,241.14,1.2,6,5,2009,6,25,1.0
4.49,0.196,237.65,19.2,4,1,2008,14,0,63.0
1.376,0.062,243.12,5.6,1,9,2009,8,7,18.0
0.206,0.0,244.5,0.8,21,12,2006,3,55,0.0
0.53,0.35,243.5,2.6,3,3,2010,15,3,2.0
2.764,0.052,243.33,11.4,3,9,2008,15,19,39.0
0.398,0.2,241.1,1.8,7,11,2010,9,17,1.0
1.718,0.062,240.99,7.0,13,5,2010,19,27,19.0
0.25,0.108,238.84,1.0,26,7,2008,1,37,0.0
5.294,0.162,233.6,22.6,9,6,2007,21,20,67.0
0.26,0.0,244.58,1.0,4,11,2008,1,24,0.0
1.546,0.226,241.96,6.4,12,3,2009,10,54,21.0
2.74,0.206,241.6,11.2,27,6,2009,13,45,40.0
1.74,0.048,237.47,7.4,2,8,2008,20,55,0.0
0.08,0.0,239.49,0.2,16,8,2008,9,51,1.0
0.448,0.2,243.18,2.0,29,6,2009,21,8,1.0
0.606,0.102,236.72,2.6,17,5,2007,16,52,0.0
2.362,0.0,237.71,10.0,11,10,2007,9,31,19.0
0.364,0.148,241.05,1.6,8,11,2008,3,56,1.0
0.22,0.0,240.8,0.8,28,2,2007,13,35,0.0
0.236,0.122,237.65,1.0,5,4,2007,17,26,0.0
0.268,0.046,241.68,1.2,9,10,2010,14,27,1.0
1.874,0.234,242.5,7.8,2,2,2008,16,7,18.0
1.766,0.196,237.98,7.4,24,5,2009,10,16,19.0
0.482,0.21,239.9,2.2,7,8,2010,1,24,2.0
0.386,0.0,243.01,1.6,15,11,2010,23,49,0.0
0.542,0.38,242.99,2.6,7,12,2007,0,19,1.0
1.636,0.114,240.39,6.8,6,1,2010,13,28,18.0
0.748,0.166,240.04,3.4,3,2,2009,11,24,1.0
0.318,0.326,239.01,1.8,15,6,2007,2,38,1.0
0.71,0.102,240.56,3.0,7,11,2008,9,8,0.0
0.228,0.0,248.36,1.0,19,3,2009,1,57,0.0
0.422,0.106,243.41,1.8,24,5,2010,1,7,1.0
1.464,0.072,241.84,6.0,31,10,2008,13,42,18.0
0.552,0.208,244.09,2.8,30,7,2009,0,30,5.0
1.586,0.146,244.14,6.4,13,3,2010,13,23,19.0
0.412,0.212,243.96,1.8,2,3,2008,23,43,0.0
2.402,0.0,236.2,10.0,1,4,2007,19,0,17.0
1.848,0.0,239.11,7.6,21,1,2010,7,10,18.0
1.396,0.072,240.72,5.8,16,10,2009,11,18,18.0
0.314,0.11,237.61,1.4,3,2,2007,18,44,0.0
2.67,0.278,232.83,11.6,5,5,2010,20,41,21.0
2.05,0.16,241.39,8.4,1,2,2010,20,11,19.0
1.49,0.084,236.1,6.4,17,2,2008,18,6,0.0
0.336,0.06,242.26,1.4,19,12,2008,1,10,0.0
1.66,0.0,241.09,6.8,21,3,2008,7,56,18.0
0.3,0.24,239.56,1.6,9,12,2007,16,54,1.0
1.682,0.178,236.67,7.0,28,5,2010,8,30,18.0
0.568,0.054,236.81,2.6,21,7,2008,13,18,0.0
0.164,0.14,239.99,0.8,8,10,2008,11,6,1.0
0.336,0.22,240.61,1.6,17,4,2007,3,36,1.0
1.138,0.0,233.48,4.8,8,10,2007,13,27,17.0
1.58,0.284,237.63,6.6,4,12,2010,8,23,19.0
0.22,0.0,247.27,0.8,21,3,2009,0,39,0.0
1.398,0.136,241.74,5.8,17,3,2009,16,1,18.0
0.08,0.0,240.42,0.2,8,12,2008,14,58,1.0
0.282,0.0,244.98,1.0,10,12,2008,0,46,1.0
2.49,0.328,238.67,10.4,28,1,2010,21,34,21.0
1.82,0.354,241.11,7.6,19,7,2009,0,45,2.0
0.546,0.122,239.17,2.4,17,2,2007,17,51,0.0
0.312,0.084,241.42,1.2,18,5,2009,14,15,2.0
1.282,0.0,240.54,5.2,4,11,2007,11,40,17.0
0.794,0.0,238.26,3.6,3,12,2007,13,45,0.0
1.342,0.0,245.99,5.4,18,3,2009,14,22,18.0
1.078,0.426,238.25,4.8,13,7,2010,4,59,13.0
1.724,0.258,238.43,7.4,9,2,2007,15,58,17.0
0.394,0.18,241.25,1.8,7,11,2009,11,21,1.0
0.354,0.136,246.53,1.6,12,11,2007,6,6,0.0
0.292,0.096,242.89,1.2,30,10,2007,4,23,1.0
1.444,0.086,238.08,6.0,24,4,2009,9,20,18.0
0.514,0.062,232.25,2.4,19,5,2007,11,26,2.0
0.24,0.0,247.36,1.0,29,1,2007,6,18,0.0
0.418,0.21,243.35,1.8,2,2,2008,1,35,0.0
0.222,0.0,246.14,1.0,26,1,2007,2,46,0.0
0.592,0.382,234.45,3.0,6,4,2007,21,49,1.0
2.796,0.142,243.48,12.4,3,9,2009,14,25,35.0
1.338,0.078,241.61,5.4,29,9,2010,16,39,19.0
1.336,0.306,242.02,5.6,9,5,2010,2,19,13.0
0.228,0.0,247.58,1.0,17,3,2009,6,22,0.0
0.294,0.0,244.85,1.2,5,2,2010,22,49,1.0
0.54,0.176,240.77,2.4,16,11,2008,9,33,0.0
0.232,0.122,241.76,1.0,6,2,2008,23,20,2.0
0.276,0.0,244.1,1.2,18,11,2008,14,46,0.0
1.22,0.094,233.56,5.2,24,7,2007,10,28,17.0
0.158,0.0,242.16,0.6,14,8,2010,2,14,1.0
3.774,0.268,238.82,16.2,7,6,2007,21,56,42.0
0.328,0.194,241.43,1.6,27,8,2010,5,1,3.0
1.944,0.304,240.32,8.2,14,11,2010,0,28,19.0
0.37,0.068,241.88,1.6,21,2,2010,5,33,1.0
0.144,0.0,240.48,0.6,7,9,2008,3,1,1.0
2.192,0.054,237.58,9.2,15,1,2007,8,34,18.0
3.108,0.064,236.52,13.0,16,6,2007,22,21,38.0
2.388,0.078,240.57,9.8,21,1,2007,0,35,0.0
0.474,0.066,242.6,2.2,26,10,2007,23,59,0.0
1.576,0.366,240.5,6.6,27,6,2007,6,54,19.0
1.226,0.0,240.78,5.0,8,5,2010,16,7,18.0
0.202,0.124,236.22,1.0,8,5,2007,21,16,0.0
1.11,0.076,237.04,4.6,21,6,2007,21,38,2.0
0.438,0.124,239.66,2.4,30,6,2010,11,18,4.0
1.528,0.194,242.54,6.2,27,3,2009,13,6,18.0
1.312,0.068,239.39,5.4,9,12,2009,11,35,18.0
0.626,0.442,242.86,3.0,23,8,2009,19,12,1.0
0.216,0.0,243.67,0.8,26,3,2009,1,23,0.0
0.324,0.226,238.12,1.6,27,7,2008,2,3,1.0
1.226,0.0,239.64,5.0,18,7,2009,7,38,18.0
1.478,0.07,241.42,6.0,21,3,2010,23,57,2.0
1.418,0.228,240.86,5.8,23,9,2008,18,57,19.0
0.454,0.364,241.17,2.4,16,8,2009,23,22,3.0
5.042,0.0,235.88,21.4,21,1,2010,21,33,54.0
0.41,0.224,241.7,1.8,9,8,2009,18,50,1.0
1.422,0.0,238.87,6.0,2,5,2008,9,55,17.0
0.234,0.122,239.65,1.0,21,6,2008,3,54,1.0
1.486,0.152,241.69,6.2,4,4,2007,15,34,20.0
3.588,0.306,236.97,15.2,15,6,2007,18,7,56.0
1.772,0.172,236.64,7.4,18,4,2009,10,29,18.0
0.386,0.068,240.45,1.6,5,12,2009,4,57,1.0
0.32,0.24,241.39,1.6,22,4,2007,0,48,0.0
2.076,0.058,236.78,8.6,31,1,2010,18,31,18.0
1.638,0.198,240.0,6.8,4,4,2007,6,46,18.0
0.756,0.162,247.01,3.6,13,1,2009,16,50,7.0
0.086,0.0,238.94,0.4,19,6,2007,2,46,0.0
0.224,0.096,236.94,1.0,27,7,2007,0,31,0.0
0.552,0.108,239.22,2.2,8,5,2010,19,14,1.0
1.896,0.0,233.16,8.0,5,3,2010,21,15,19.0
1.63,0.26,239.16,6.8,14,5,2009,8,33,18.0
2.692,0.258,238.0,11.2,11,8,2009,21,29,28.0
1.446,0.066,241.48,6.0,22,9,2009,20,53,2.0
1.718,0.102,240.88,7.2,31,5,2008,21,16,20.0
1.474,0.172,238.95,6.2,17,4,2010,8,49,20.0
1.692,0.182,236.22,7.2,5,8,2007,14,54,19.0
0.112,0.0,242.57,0.6,30,8,2007,4,12,0.0
3.984,0.118,236.92,16.8,11,11,2009,19,5,37.0
0.3,0.066,241.88,1.2,14,10,2007,2,45,0.0
1.458,0.206,240.83,6.0,14,6,2007,7,23,19.0
0.426,0.24,242.1,2.0,4,7,2010,5,28,1.0
0.224,0.0,243.98,1.0,1,9,2008,3,24,0.0
1.418,0.06,241.52,5.8,19,12,2008,9,10,18.0
0.278,0.092,238.36,1.2,3,1,2007,11,43,1.0
0.37,0.0,240.38,1.6,21,11,2008,13,24,0.0
0.346,0.072,240.31,1.4,22,10,2008,23,49,1.0
0.676,0.172,241.36,2.8,9,11,2009,19,42,0.0
1.458,0.122,239.53,6.0,1,7,2007,11,8,18.0
0.234,0.0,242.82,1.0,29,5,2009,0,53,1.0
6.542,0.468,238.72,27.4,1,3,2009,11,37,94.0
0.208,0.078,241.34,0.8,25,6,2009,16,42,0.0
1.326,0.076,241.68,5.4,20,9,2010,16,23,19.0
1.406,0.226,240.63,5.8,7,4,2010,10,30,20.0
0.934,0.112,238.92,4.0,18,4,2009,17,47,11.0
1.134,0.066,250.26,4.6,16,12,2009,15,40,15.0
0.224,0.0,244.84,0.8,17,3,2008,23,45,0.0
1.452,0.218,237.21,6.2,30,3,2010,11,38,18.0
0.422,0.374,240.75,2.2,7,4,2009,21,9,1.0
0.59,0.0,242.98,2.4,17,5,2010,18,1,0.0
2.648,0.082,234.68,11.2,13,1,2008,19,30,17.0
4.168,0.528,234.68,18.0,19,1,2007,21,21,17.0
4.654,0.262,233.79,19.8,23,12,2007,17,22,36.0
1.33,0.0,238.84,5.4,25,5,2009,9,15,18.0
1.31,0.184,237.6,5.4,7,10,2007,7,51,18.0
5.162,0.0,233.59,22.2,24,12,2006,12,57,67.0
0.358,0.244,241.7,1.8,8,1,2010,7,51,2.0
0.252,0.122,241.3,1.2,17,7,2010,15,25,1.0
0.194,0.084,235.42,0.8,26,7,2007,15,50,0.0
1.338,0.0,234.0,5.6,15,11,2010,9,7,18.0
0.306,0.108,242.2,1.4,19,6,2009,18,22,1.0
0.28,0.048,242.06,1.2,18,11,2009,4,0,0.0
0.464,0.19,239.55,2.0,19,3,2007,0,22,2.0
0.398,0.222,243.68,1.8,16,3,2009,1,31,2.0
1.448,0.07,242.58,6.0,9,4,2010,6,53,20.0
2.96,0.332,238.72,12.4,17,3,2009,21,25,27.0
0.912,0.116,242.34,5.0,21,2,2007,12,55,0.0
1.29,0.0,239.1,5.4,24,2,2009,13,50,18.0
1.582,0.114,235.22,6.8,10,12,2007,11,43,18.0
0.272,0.138,241.59,1.2,23,9,2008,17,5,0.0
1.716,0.166,239.47,7.2,30,9,2008,10,11,24.0
1.426,0.068,242.01,5.8,20,12,2008,20,59,18.0
0.324,0.112,239.26,1.4,13,4,2007,18,52,0.0
0.252,0.114,239.48,1.2,8,1,2010,21,46,0.0
0.232,0.0,242.49,1.0,4,2,2010,5,39,1.0
0.186,0.11,241.11,0.8,16,8,2007,18,40,0.0
0.832,0.278,235.31,3.6,6,5,2007,20,50,0.0
1.498,0.22,243.91,6.2,2,2,2010,11,36,19.0
5.93,0.268,234.04,25.4,20,2,2008,19,27,51.0
0.458,0.256,242.58,2.2,4,3,2008,17,5,1.0
0.342,0.0,244.19,1.4,26,12,2007,22,36,0.0
2.314,0.38,234.47,10.2,28,5,2007,19,43,18.0
0.32,0.092,240.06,1.4,3,9,2007,0,24,0.0
0.64,0.062,239.4,2.6,10,11,2010,18,14,1.0
3.57,0.0,241.46,14.6,2,4,2007,6,12,0.0
0.466,0.244,250.92,2.2,22,12,2009,0,21,0.0
0.348,0.094,239.52,1.8,7,10,2010,0,35,2.0
0.236,0.0,245.51,1.0,2,1,2010,1,39,0.0
1.598,0.048,241.18,6.6,1,5,2008,22,26,18.0
0.214,0.09,242.13,1.0,7,6,2008,7,14,1.0
0.322,0.1,239.57,1.4,3,7,2008,10,1,0.0
2.05,0.0,246.8,8.4,13,2,2010,15,55,19.0
0.232,0.0,245.86,1.0,26,2,2009,4,13,0.0
0.11,0.0,241.44,0.4,16,9,2007,6,26,0.0
0.53,0.374,237.74,2.8,1,8,2007,11,49,1.0
0.318,0.0,240.77,1.6,20,6,2007,12,58,0.0
0.322,0.06,240.92,1.4,10,8,2007,1,37,0.0
1.4,0.128,240.88,5.8,2,1,2007,10,51,17.0
0.486,0.338,244.4,2.4,10,4,2009,23,31,1.0
0.356,0.356,241.21,2.0,31,8,2007,14,37,1.0
0.682,0.216,243.6,3.0,4,12,2010,6,42,1.0
0.218,0.0,235.12,1.0,21,5,2007,13,30,0.0
0.31,0.06,237.46,1.2,14,10,2008,13,28,1.0
1.502,0.072,239.78,6.2,24,1,2010,16,10,1.0
1.806,0.318,242.59,7.4,9,9,2009,22,21,19.0
1.462,0.072,241.1,6.0,24,9,2010,16,42,19.0
0.366,0.102,245.13,1.6,19,2,2010,4,34,1.0
1.8,0.334,241.53,7.6,19,5,2010,12,2,22.0
0.156,0.0,241.24,0.6,16,7,2010,4,54,1.0
0.428,0.26,244.07,2.0,2,9,2007,0,1,1.0
0.22,0.0,241.45,0.8,28,11,2009,2,14,0.0
1.194,0.0,240.15,5.0,20,12,2007,7,52,0.0
0.262,0.184,234.82,1.4,8,9,2007,23,59,0.0
0.562,0.066,238.11,2.4,3,1,2008,12,10,0.0
0.976,0.092,241.87,4.2,23,12,2008,16,38,0.0
1.474,0.172,243.62,6.0,3,3,2009,20,14,1.0
0.162,0.0,242.98,0.6,27,5,2010,16,54,0.0
0.338,0.062,237.25,1.4,13,7,2008,21,51,0.0
4.462,0.06,233.28,19.0,4,1,2010,20,49,53.0
0.422,0.0,242.87,1.8,4,6,2008,17,39,1.0
0.456,0.066,245.36,1.8,10,9,2009,23,39,1.0
0.412,0.202,244.33,1.8,3,12,2008,14,56,1.0
1.202,0.074,234.21,5.0,5,10,2007,17,20,17.0
0.382,0.32,238.89,2.0,9,11,2008,12,58,2.0
0.246,0.0,237.99,1.0,18,10,2007,11,7,0.0
1.284,0.0,240.48,5.2,3,2,2007,14,40,18.0
1.35,0.074,242.42,5.6,10,8,2010,12,16,19.0
1.068,0.44,241.9,4.8,23,5,2010,3,1,11.0
2.096,0.12,236.8,8.8,11,9,2007,21,4,0.0
2.402,0.192,240.46,10.0,5,8,2008,21,50,18.0
0.328,0.132,246.79,1.4,18,2,2008,15,33,0.0
3.836,0.218,236.85,16.2,11,2,2007,13,18,53.0
0.716,0.276,241.47,3.2,13,6,2008,20,2,1.0
1.334,0.05,241.02,5.4,30,3,2009,8,33,17.0
2.198,0.0,243.42,9.0,16,11,2008,14,29,21.0
0.342,0.228,238.99,1.6,27,7,2008,3,19,3.0
0.248,0.246,238.27,1.4,25,8,2008,21,17,0.0
0.412,0.202,241.6,2.0,14,8,2009,11,34,1.0
1.498,0.056,239.58,6.2,10,12,2010,12,58,18.0
1.342,0.0,243.42,5.4,1,8,2010,10,53,19.0
0.788,0.0,244.45,3.2,16,12,2009,20,45,1.0
0.788,0.058,241.66,3.4,22,12,2006,7,5,0.0
1.68,0.218,238.95,7.0,22,9,2007,19,57,2.0
0.324,0.088,242.68,1.4,12,7,2009,1,32,1.0
1.534,0.064,242.83,6.2,25,3,2009,22,49,19.0
1.266,0.078,242.61,5.2,25,1,2009,8,18,0.0
1.394,0.052,239.05,5.8,17,5,2010,8,43,18.0
0.402,0.084,246.27,1.8,1,4,2009,11,45,0.0
0.336,0.0,247.31,1.4,18,1,2010,14,13,0.0
0.08,0.0,241.24,0.2,17,8,2008,15,48,1.0
0.252,0.0,243.66,1.0,26,3,2010,14,45,1.0
1.532,0.21,241.34,6.4,25,9,2009,12,17,18.0
3.134,0.222,233.15,14.0,11,7,2007,19,41,21.0
0.27,0.0,241.4,1.2,28,11,2009,2,15,1.0
1.48,0.064,237.78,6.2,24,3,2008,9,11,17.0
0.466,0.248,245.21,2.0,14,5,2010,3,53,0.0
0.662,0.094,243.5,2.8,27,2,2009,22,59,0.0
0.338,0.218,240.07,1.6,8,12,2010,22,26,1.0
1.428,0.096,240.36,5.8,20,4,2009,12,26,18.0
0.536,0.0,241.05,2.2,6,1,2010,20,44,1.0
0.902,0.2,239.85,3.8,23,7,2010,22,9,3.0
0.36,0.216,239.71,1.8,16,5,2008,4,58,0.0
0.214,0.0,243.8,1.0,6,2,2009,3,52,0.0
3.664,0.192,234.77,16.4,22,11,2010,18,29,20.0
2.916,0.048,236.69,12.2,13,11,2010,16,50,17.0
1.56,0.0,239.13,6.4,22,3,2009,18,18,18.0
0.108,0.0,239.97,0.4,22,8,2007,12,40,0.0
0.926,0.07,245.1,3.8,10,3,2010,23,31,1.0
0.346,0.098,241.89,1.4,3,4,2010,12,33,3.0
3.042,0.362,235.82,13.0,26,12,2007,18,23,17.0
0.376,0.0,239.63,1.6,17,2,2009,20,47,0.0
2.234,0.152,237.28,10.2,15,9,2008,22,17,32.0
0.336,0.256,241.79,1.6,18,9,2008,3,43,2.0
1.284,0.064,241.57,5.2,27,10,2008,16,50,18.0
3.18,0.444,233.14,14.2,20,11,2010,19,11,29.0
1.412,0.086,240.33,5.8,4,8,2008,19,4,19.0
1.486,0.308,236.33,6.4,22,9,2009,11,1,18.0
0.99,0.194,238.35,4.2,26,9,2007,18,7,1.0
1.342,0.058,239.21,5.6,27,3,2008,10,52,17.0
